sample_id,category,approx_age_years,condition,user_intention,powers_on,screen_condition,battery_condition,damage_severity,battery_swollen,battery_leaking,overheating_evidence,severe_physical_damage,is_safety_hazard,recommended_action
DEV-42-005984,TELEVISION,4.6,WORKING,RECYCLE,YES,INTACT,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,DONATE
DEV-42-005985,DESKTOP,7.7,HAZARDOUS,REFURBISH_AND_SELL,NO,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,True,True,SPECIAL_HANDLING
DEV-42-005986,DESKTOP,2.5,DAMAGED,REFURBISH_AND_SELL,NO,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-005987,LAPTOP,7.1,WORKING,REFURBISH,YES,INTACT,DEGRADED,NONE,False,False,False,False,False,RECYCLE
DEV-42-005988,MOBILE_PHONE,2.8,WORKING,KEEP_USING,YES,INTACT,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,DONATE
DEV-42-005989,LAPTOP,1.7,DAMAGED,REFURBISH_AND_SELL,YES,INTACT,NORMAL,MODERATE,False,False,False,False,False,REPAIR
DEV-42-005990,MOBILE_PHONE,3.6,PARTIALLY_WORKING,DONATE,YES,MINOR_SCRATCHES,DEGRADED,NONE,False,False,False,False,False,RECYCLE
DEV-42-005991,BATTERY,0.4,NOT_WORKING,UNSURE,NOT_APPLICABLE,NOT_APPLICABLE,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-005992,REFRIGERATOR,14.4,WORKING,RECYCLE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-005993,MOBILE_PHONE,2.7,NOT_WORKING,KEEP_USING,NO,CRACKED,DEAD,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-005994,REFRIGERATOR,6.6,WORKING,REFURBISH,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,REFURBISH
DEV-42-005995,AIR_CONDITIONER,4.7,WORKING,REFURBISH_AND_SELL,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-005996,DESKTOP,3.9,WORKING,DONATE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-005997,MONITOR,4.7,PARTIALLY_WORKING,RECYCLE,YES,DEAD_PIXELS_BLEED,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-005998,MONITOR,2.0,PARTIALLY_WORKING,REFURBISH,YES,INTACT,NOT_APPLICABLE,MODERATE,False,False,False,False,False,DONATE
DEV-42-005999,TELEVISION,4.9,PARTIALLY_WORKING,REFURBISH_AND_SELL,YES,INTACT,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-006000,LAPTOP,2.2,PARTIALLY_WORKING,KEEP_USING,YES,CRACKED,NORMAL,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-006001,KEYBOARD,2.1,PARTIALLY_WORKING,REPAIR,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-006002,MONITOR,7.2,PARTIALLY_WORKING,REFURBISH,YES,CRACKED,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-006003,DESKTOP,2.6,PARTIALLY_WORKING,REFURBISH,NO,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-006004,CABLE,0.9,PARTIALLY_WORKING,REFURBISH_AND_SELL,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-006005,LAPTOP,3.5,PARTIALLY_WORKING,RECYCLE,YES,CRACKED,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-006006,LAPTOP,3.3,PARTIALLY_WORKING,KEEP_USING,YES,INTACT,NORMAL,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-006007,DESKTOP,9.9,WORKING,REFURBISH,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-006008,MOBILE_PHONE,2.5,PARTIALLY_WORKING,REPAIR,YES,MINOR_SCRATCHES,DEGRADED,MODERATE,False,False,True,False,True,SPECIAL_HANDLING
DEV-42-006009,LAPTOP,5.4,PARTIALLY_WORKING,KEEP_USING,YES,DEAD_PIXELS_BLEED,DEGRADED,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-006010,TELEVISION,1.6,WORKING,REPAIR,YES,MINOR_SCRATCHES,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-006011,TELEVISION,6.8,NOT_WORKING,REPAIR,NO,CRACKED,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-006012,CHARGER,1.7,WORKING,UNSURE,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,KEEP_USING
DEV-42-006013,TELEVISION,6.8,WORKING,KEEP_USING,YES,MINOR_SCRATCHES,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-006014,KEYBOARD,1.4,PARTIALLY_WORKING,REFURBISH_AND_SELL,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-006015,OTHER,5.9,NOT_WORKING,RECYCLE,NO,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-006016,MOBILE_PHONE,1.5,WORKING,UNSURE,YES,INTACT,NORMAL,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-006017,REFRIGERATOR,4.1,PARTIALLY_WORKING,REFURBISH_AND_SELL,NO,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-006018,MOBILE_PHONE,1.8,DAMAGED,DONATE,YES,INTACT,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-006019,MOBILE_PHONE,5.6,NOT_WORKING,REFURBISH,NO,INTACT,DEAD,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-006020,LAPTOP,5.0,WORKING,RECYCLE,YES,INTACT,DEAD,NONE,True,False,False,False,True,SPECIAL_HANDLING
DEV-42-006021,LAPTOP,5.1,HAZARDOUS,RECYCLE,NO,CRACKED,DEGRADED,MINOR_COSMETIC,True,True,True,False,True,SPECIAL_HANDLING
DEV-42-006022,LAPTOP,3.1,HAZARDOUS,RECYCLE,YES,CRACKED,DEGRADED,MINOR_COSMETIC,True,False,True,True,True,SPECIAL_HANDLING
DEV-42-006023,MOBILE_PHONE,3.4,NOT_WORKING,RECYCLE,NO,MINOR_SCRATCHES,NORMAL,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-006024,CABLE,2.7,WORKING,KEEP_USING,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-006025,MONITOR,6.2,DAMAGED,REPAIR,YES,SHATTERED_NOT_WORKING,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-006026,DESKTOP,1.3,PARTIALLY_WORKING,REFURBISH,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-006027,DESKTOP,4.9,WORKING,RECYCLE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-006028,MOUSE,1.9,WORKING,REPAIR,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-006029,MOBILE_PHONE,1.1,WORKING,UNSURE,YES,INTACT,NORMAL,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-006030,LAPTOP,2.9,PARTIALLY_WORKING,REPAIR,YES,INTACT,NORMAL,MODERATE,False,False,False,False,False,REPAIR
DEV-42-006031,KEYBOARD,1.8,WORKING,RECYCLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-006032,BATTERY,2.0,WORKING,UNSURE,NOT_APPLICABLE,NOT_APPLICABLE,DEGRADED,NONE,False,False,False,False,False,RECYCLE
DEV-42-006033,DESKTOP,6.8,PARTIALLY_WORKING,REFURBISH,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,REFURBISH
DEV-42-006034,LAPTOP,2.3,WORKING,KEEP_USING,YES,INTACT,NORMAL,NONE,False,False,False,False,False,KEEP_USING
DEV-42-006035,BATTERY,2.5,NOT_WORKING,RECYCLE,NOT_APPLICABLE,NOT_APPLICABLE,NORMAL,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-006036,CABLE,3.4,WORKING,REFURBISH,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-006037,LAPTOP,3.8,WORKING,REFURBISH_AND_SELL,YES,INTACT,NORMAL,MINOR_COSMETIC,False,False,False,False,False,DONATE
DEV-42-006038,BATTERY,2.4,PARTIALLY_WORKING,REFURBISH_AND_SELL,NOT_APPLICABLE,NOT_APPLICABLE,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-006039,TELEVISION,3.6,WORKING,DONATE,YES,MINOR_SCRATCHES,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-006040,MOBILE_PHONE,1.1,PARTIALLY_WORKING,REFURBISH_AND_SELL,YES,MINOR_SCRATCHES,NORMAL,MINOR_COSMETIC,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-006041,LAPTOP,1.3,PARTIALLY_WORKING,REFURBISH_AND_SELL,YES,INTACT,NORMAL,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-006042,MONITOR,3.2,NOT_WORKING,REFURBISH_AND_SELL,NO,DEAD_PIXELS_BLEED,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-006043,DESKTOP,6.1,PARTIALLY_WORKING,KEEP_USING,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-006044,TELEVISION,3.9,WORKING,REPAIR,YES,INTACT,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-006045,CABLE,2.8,NOT_WORKING,DONATE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-006046,REFRIGERATOR,2.0,PARTIALLY_WORKING,REFURBISH,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,REPAIR
DEV-42-006047,MOBILE_PHONE,1.0,WORKING,DONATE,YES,MINOR_SCRATCHES,NORMAL,MINOR_COSMETIC,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-006048,MOBILE_PHONE,1.0,PARTIALLY_WORKING,REFURBISH_AND_SELL,NO,INTACT,NORMAL,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-006049,LAPTOP,1.7,NOT_WORKING,DONATE,NO,DEAD_PIXELS_BLEED,NORMAL,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-006050,MOBILE_PHONE,2.1,WORKING,DONATE,YES,CRACKED,DEAD,NONE,False,False,False,False,False,REPAIR
DEV-42-006051,BATTERY,2.9,WORKING,DONATE,NOT_APPLICABLE,NOT_APPLICABLE,NORMAL,NONE,False,False,False,False,False,RECYCLE
DEV-42-006052,MOBILE_PHONE,1.2,PARTIALLY_WORKING,REFURBISH_AND_SELL,YES,CRACKED,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-006053,LAPTOP,3.9,NOT_WORKING,REPAIR,YES,MINOR_SCRATCHES,DEGRADED,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-006054,BATTERY,3.3,PARTIALLY_WORKING,REFURBISH_AND_SELL,NOT_APPLICABLE,NOT_APPLICABLE,DEGRADED,NONE,False,False,False,False,False,RECYCLE
DEV-42-006055,MONITOR,6.2,DAMAGED,REFURBISH_AND_SELL,YES,DEAD_PIXELS_BLEED,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-006056,TELEVISION,3.6,PARTIALLY_WORKING,REFURBISH_AND_SELL,NO,MINOR_SCRATCHES,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-006057,OTHER,3.0,PARTIALLY_WORKING,REFURBISH,NO,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-006058,DESKTOP,2.4,WORKING,REFURBISH_AND_SELL,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-006059,MOBILE_PHONE,3.5,DAMAGED,DONATE,NO,CRACKED,DEGRADED,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-006060,MOBILE_PHONE,3.3,DAMAGED,RECYCLE,NO,SHATTERED_NOT_WORKING,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-006061,CABLE,2.6,PARTIALLY_WORKING,REFURBISH,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-006062,LAPTOP,6.7,DAMAGED,REPAIR,NO,CRACKED,DEAD,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-006063,LAPTOP,2.3,WORKING,REFURBISH,YES,INTACT,NORMAL,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-006064,TELEVISION,10.4,DAMAGED,REFURBISH,NO,DEAD_PIXELS_BLEED,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-006065,LAPTOP,3.3,NOT_WORKING,UNSURE,NO,CRACKED,DEGRADED,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-006066,CABLE,1.6,PARTIALLY_WORKING,REFURBISH,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-006067,PRINTER,3.4,WORKING,REFURBISH,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-006068,MONITOR,5.0,WORKING,REFURBISH_AND_SELL,YES,INTACT,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-006069,BATTERY,1.0,WORKING,KEEP_USING,NOT_APPLICABLE,NOT_APPLICABLE,NORMAL,MINOR_COSMETIC,False,False,False,False,False,KEEP_USING
DEV-42-006070,MOBILE_PHONE,2.0,DAMAGED,RECYCLE,NO,CRACKED,NORMAL,MINOR_COSMETIC,True,False,False,False,True,SPECIAL_HANDLING
DEV-42-006071,PRINTER,1.5,WORKING,REFURBISH_AND_SELL,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-006072,MOBILE_PHONE,2.8,WORKING,DONATE,YES,INTACT,NORMAL,MINOR_COSMETIC,False,False,True,True,True,SPECIAL_HANDLING
DEV-42-006073,KEYBOARD,2.7,WORKING,DONATE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-006074,CABLE,5.4,DAMAGED,RECYCLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-006075,TELEVISION,3.0,PARTIALLY_WORKING,REPAIR,YES,DEAD_PIXELS_BLEED,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-006076,MOBILE_PHONE,1.6,PARTIALLY_WORKING,DONATE,YES,INTACT,NORMAL,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-006077,MOBILE_PHONE,2.2,WORKING,UNSURE,YES,INTACT,NORMAL,NONE,False,False,False,False,False,KEEP_USING
DEV-42-006078,MOBILE_PHONE,2.7,WORKING,REPAIR,YES,INTACT,DEGRADED,NONE,False,False,False,False,False,DONATE
DEV-42-006079,CABLE,2.2,WORKING,UNSURE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-006080,CABLE,1.2,DAMAGED,RECYCLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-006081,PRINTER,5.7,DAMAGED,KEEP_USING,NO,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-006082,TELEVISION,5.6,WORKING,REPAIR,YES,INTACT,NOT_APPLICABLE,NONE,False,False,False,False,False,DONATE
DEV-42-006083,DESKTOP,3.9,WORKING,REFURBISH_AND_SELL,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,DONATE
DEV-42-006084,MOBILE_PHONE,1.5,WORKING,REFURBISH,YES,MINOR_SCRATCHES,NORMAL,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-006085,MONITOR,2.9,HAZARDOUS,RECYCLE,NO,INTACT,NOT_APPLICABLE,MODERATE,False,False,False,True,True,SPECIAL_HANDLING
DEV-42-006086,MONITOR,2.1,PARTIALLY_WORKING,REFURBISH,YES,INTACT,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-006087,PRINTER,3.1,DAMAGED,REPAIR,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-006088,BATTERY,1.4,WORKING,REFURBISH,NOT_APPLICABLE,NOT_APPLICABLE,NORMAL,NONE,False,False,False,False,False,KEEP_USING
DEV-42-006089,PRINTER,2.1,WORKING,RECYCLE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-006090,MOBILE_PHONE,2.5,PARTIALLY_WORKING,REPAIR,NO,MINOR_SCRATCHES,DEGRADED,NONE,False,False,False,False,False,RECYCLE
DEV-42-006091,MOBILE_PHONE,4.5,DAMAGED,REFURBISH_AND_SELL,NO,CRACKED,DEGRADED,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-006092,LAPTOP,1.0,DAMAGED,REFURBISH_AND_SELL,NO,DEAD_PIXELS_BLEED,NORMAL,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-006093,BATTERY,1.2,WORKING,REPAIR,NOT_APPLICABLE,NOT_APPLICABLE,NORMAL,NONE,False,False,False,False,False,KEEP_USING
DEV-42-006094,BATTERY,1.6,DAMAGED,RECYCLE,NOT_APPLICABLE,NOT_APPLICABLE,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-006095,LAPTOP,4.9,PARTIALLY_WORKING,REPAIR,YES,MINOR_SCRATCHES,DEGRADED,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-006096,LAPTOP,2.9,PARTIALLY_WORKING,REFURBISH_AND_SELL,YES,MINOR_SCRATCHES,NORMAL,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-006097,KEYBOARD,3.4,WORKING,REFURBISH_AND_SELL,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-006098,CABLE,2.5,PARTIALLY_WORKING,REPAIR,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-006099,DESKTOP,3.5,PARTIALLY_WORKING,REFURBISH,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,REFURBISH
DEV-42-006100,LAPTOP,2.9,DAMAGED,RECYCLE,NO,DEAD_PIXELS_BLEED,NORMAL,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-006101,PRINTER,3.2,NOT_WORKING,REFURBISH_AND_SELL,NO,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-006102,MOBILE_PHONE,3.1,WORKING,REFURBISH,YES,INTACT,DEGRADED,NONE,False,False,False,False,False,DONATE
DEV-42-006103,LAPTOP,2.9,DAMAGED,REPAIR,YES,INTACT,NORMAL,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-006104,BATTERY,1.9,PARTIALLY_WORKING,REFURBISH_AND_SELL,NOT_APPLICABLE,NOT_APPLICABLE,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-006105,KEYBOARD,1.7,PARTIALLY_WORKING,KEEP_USING,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-006106,REFRIGERATOR,2.6,WORKING,REFURBISH,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-006107,WASHING_MACHINE,10.6,DAMAGED,RECYCLE,NO,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-006108,MOBILE_PHONE,2.9,WORKING,DONATE,YES,INTACT,DEGRADED,NONE,False,False,False,False,False,DONATE
DEV-42-006109,LAPTOP,2.3,PARTIALLY_WORKING,REFURBISH,YES,CRACKED,DEGRADED,MODERATE,False,False,False,False,False,REFURBISH
DEV-42-006110,BATTERY,5.1,PARTIALLY_WORKING,REFURBISH,NOT_APPLICABLE,NOT_APPLICABLE,DEAD,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-006111,MOBILE_PHONE,1.8,WORKING,REPAIR,YES,INTACT,NORMAL,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-006112,LAPTOP,5.5,WORKING,UNSURE,YES,INTACT,NORMAL,MINOR_COSMETIC,False,False,False,False,False,DONATE
DEV-42-006113,BATTERY,3.5,PARTIALLY_WORKING,RECYCLE,NOT_APPLICABLE,NOT_APPLICABLE,DEAD,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-006114,CHARGER,4.7,NOT_WORKING,REFURBISH,NO,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-006115,BATTERY,1.7,WORKING,REPAIR,NOT_APPLICABLE,NOT_APPLICABLE,NORMAL,NONE,False,False,False,False,False,RECYCLE
DEV-42-006116,MONITOR,3.7,NOT_WORKING,UNSURE,NO,SHATTERED_NOT_WORKING,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-006117,MONITOR,8.5,DAMAGED,DONATE,NO,SHATTERED_NOT_WORKING,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-006118,WASHING_MACHINE,5.1,DAMAGED,UNSURE,YES,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-006119,BATTERY,1.8,WORKING,DONATE,NOT_APPLICABLE,NOT_APPLICABLE,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-006120,MOBILE_PHONE,1.8,WORKING,REFURBISH,YES,INTACT,NORMAL,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-006121,KEYBOARD,1.9,PARTIALLY_WORKING,REFURBISH_AND_SELL,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-006122,DESKTOP,6.8,WORKING,UNSURE,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,True,False,True,SPECIAL_HANDLING
DEV-42-006123,MOBILE_PHONE,9.4,NOT_WORKING,REFURBISH_AND_SELL,NO,CRACKED,DEGRADED,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-006124,MONITOR,2.8,WORKING,REFURBISH_AND_SELL,YES,INTACT,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-006125,MOBILE_PHONE,0.6,WORKING,RECYCLE,YES,INTACT,DEGRADED,NONE,False,False,False,False,False,REFURBISH_AND_SELL
DEV-42-006126,KEYBOARD,6.6,WORKING,REFURBISH_AND_SELL,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,RECYCLE
DEV-42-006127,AIR_CONDITIONER,7.4,PARTIALLY_WORKING,REPAIR,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-006128,KEYBOARD,1.2,WORKING,KEEP_USING,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-006129,LAPTOP,1.5,HAZARDOUS,REFURBISH_AND_SELL,NO,SHATTERED_NOT_WORKING,NORMAL,HEAVY,False,True,True,False,True,SPECIAL_HANDLING
DEV-42-006130,DESKTOP,10.1,NOT_WORKING,RECYCLE,NO,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-006131,LAPTOP,3.6,PARTIALLY_WORKING,REFURBISH_AND_SELL,YES,CRACKED,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,REPAIR
DEV-42-006132,MONITOR,1.9,PARTIALLY_WORKING,REFURBISH,YES,INTACT,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,REFURBISH
DEV-42-006133,TELEVISION,1.9,WORKING,REFURBISH,YES,INTACT,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-006134,MOUSE,4.7,HAZARDOUS,REPAIR,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,HEAVY,False,False,True,False,True,SPECIAL_HANDLING
DEV-42-006135,CABLE,1.0,PARTIALLY_WORKING,RECYCLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,MODERATE,False,False,False,False,False,RECYCLE
DEV-42-006136,MOBILE_PHONE,1.9,DAMAGED,RECYCLE,NO,SHATTERED_NOT_WORKING,NORMAL,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-006137,LAPTOP,8.1,NOT_WORKING,UNSURE,NO,DEAD_PIXELS_BLEED,NORMAL,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-006138,PRINTER,1.3,WORKING,REPAIR,YES,NOT_APPLICABLE,NOT_APPLICABLE,NONE,False,False,False,False,False,KEEP_USING
DEV-42-006139,MOBILE_PHONE,3.1,WORKING,DONATE,YES,INTACT,DEGRADED,NONE,False,False,False,False,False,DONATE
DEV-42-006140,BATTERY,2.6,NOT_WORKING,UNSURE,NOT_APPLICABLE,NOT_APPLICABLE,DEGRADED,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-006141,LAPTOP,4.4,DAMAGED,REFURBISH,NO,CRACKED,DEAD,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-006142,WASHING_MACHINE,15.0,NOT_WORKING,REFURBISH,NO,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
DEV-42-006143,LAPTOP,6.0,DAMAGED,REFURBISH_AND_SELL,NO,CRACKED,DEGRADED,HEAVY,False,False,False,False,False,RECYCLE
DEV-42-006144,DESKTOP,6.9,DAMAGED,REPAIR,YES,NOT_APPLICABLE,NOT_APPLICABLE,MINOR_COSMETIC,False,False,False,False,False,RECYCLE
